"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L19281","DiscoveryFilter<T extends Object>","org.junit.platform.engine.DiscoveryFilter","L19133","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-engine\src\main\java\org\junit\platform\engine\DiscoveryFilter.java","28","1","30","2","0","0","0","0","0","0","0","0","0","0","0","0","1","9","0","0","0","1","0.785714","11","11","1","0","0.785714","11","1","1","3","8","1","3","3","0","0","0","0","0","0","0","0","5","0","0","5","0","3","3","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9567","DiscoverySelector","org.junit.platform.engine.DiscoverySelector","L19133","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-engine\src\main\java\org\junit\platform\engine\DiscoverySelector.java","25","1","27","2","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","1","0.727273","8","8","1","0","0.727273","8","0","0","9","9","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6396","EngineDiscoveryRequest","org.junit.platform.engine.EngineDiscoveryRequest","L19133","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-engine\src\main\java\org\junit\platform\engine\EngineDiscoveryRequest.java","39","1","68","2","0","0","0","0","0","0","0","0","0","0","0","3","3","38","59","0","3","1","0.869565","40","40","4","0","0.869565","40","0","0","1","2","0","6","30","0","3","0","3","3","0","3","0","3","0","0","3","0","6","30","0","3","0","3","3","0","3","0","3","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4921","EngineExecutionListener","org.junit.platform.engine.EngineExecutionListener","L19133","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-engine\src\main\java\org\junit\platform\engine\EngineExecutionListener.java","31","1","125","2","0","0","0","0","0","0","0","0","0","0","0","5","3","20","12","0","5","1","0.920792","93","93","6","0","0.920792","93","0","0","2","2","0","8","95","0","0","0","0","5","0","5","0","5","0","0","5","0","8","95","0","0","0","0","5","0","5","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19168","Filter<T extends Object>","org.junit.platform.engine.Filter","L19133","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-engine\src\main\java\org\junit\platform\engine\Filter.java","38","1","115","2","0","0","0","0","0","0","0","0","0","1","1","9","4","19","28","5","10","1","0.590361","49","49","6","0","0.590361","49","0","0","7","16","0","34","78","0","0","0","0","5","0","5","0","5","15","0","5","0","34","78","0","0","0","0","5","0","5","0","5","15","0","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4986","TestDescriptor","org.junit.platform.engine.TestDescriptor","L19133","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-engine\src\main\java\org\junit\platform\engine\TestDescriptor.java","29","1","298","2","0","0","0","0","0","0","0","0","0","1","1","26","5","75","176","3","24","1","0.746269","150","149","22","0","0.731707","180","0","0","1","41","0","51","226","0","9","0","9","21","0","21","1","21","15","0","21","1","66","270","3","9","3","9","24","3","24","1","24","17","3","24","1","0","0","10","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0"
"L18852","TestEngine","org.junit.platform.engine.TestEngine","L19133","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-engine\src\main\java\org\junit\platform\engine\TestEngine.java","46","1","178","2","0","0","0","0","0","0","0","0","0","1","1","7","5","18","16","2","8","1","0.868421","132","132","7","0","0.868421","132","0","0","5","12","0","20","133","0","4","0","4","6","0","6","0","6","6","0","6","0","20","133","0","4","0","4","6","0","6","0","6","6","0","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5300","TestSource","org.junit.platform.engine.TestSource","L19133","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-engine\src\main\java\org\junit\platform\engine\TestSource.java","32","1","34","2","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","1","0.8125","13","13","1","0","0.8125","13","0","0","6","9","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1137","Launcher","org.junit.platform.launcher.Launcher","L21739","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-launcher\src\main\java\org\junit\platform\launcher\Launcher.java","56","1","92","2","0","0","0","0","0","0","0","0","0","0","0","3","3","14","19","0","3","1","0.916667","66","66","4","0","0.916667","66","0","0","1","1","0","6","37","0","0","0","0","3","0","3","0","3","0","0","3","0","6","37","0","0","0","0","3","0","3","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1117","LauncherDiscoveryRequest","org.junit.platform.launcher.LauncherDiscoveryRequest","L21739","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-launcher\src\main\java\org\junit\platform\launcher\LauncherDiscoveryRequest.java","56","1","82","2","0","0","0","0","0","0","0","0","0","0","0","2","3","44","9","0","2","1","0.912281","52","52","3","0","0.912281","52","1","1","1","1","1","5","27","0","5","0","2","2","0","2","0","5","0","0","5","0","5","27","0","5","0","2","2","0","2","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18520","PostDiscoveryFilter","org.junit.platform.launcher.PostDiscoveryFilter","L21739","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-launcher\src\main\java\org\junit\platform\launcher\PostDiscoveryFilter.java","34","1","36","2","0","0","0","0","0","0","0","0","0","0","0","0","2","10","0","0","0","1","0.823529","14","14","1","0","0.823529","14","1","1","1","1","1","3","3","0","0","0","0","0","0","0","0","5","0","0","5","0","3","3","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1148","TestExecutionListener","org.junit.platform.launcher.TestExecutionListener","L21739","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestExecutionListener.java","46","1","159","2","0","0","0","0","0","0","0","0","0","0","0","7","4","23","13","0","7","1","0.871212","115","114","8","0","0.871212","115","0","0","12","13","0","17","114","0","0","0","0","7","0","7","0","7","0","0","7","0","17","114","0","0","0","0","7","0","7","0","7","0","0","7","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"L25748","ApiReportWriter","org.junit.api.tools.ApiReportWriter","L25736","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\platform-tests\src\test\java\org\junit\api\tools\ApiReportWriter.java","21","1","27","2","0","0","0","0","0","0","0","0","0","0","0","2","0","2","1","0","2","0.333333","0.428571","3","3","1","2","0.428571","3","0","0","1","4","0","4","7","0","0","0","0","2","0","2","0","2","0","0","2","0","4","7","0","0","0","0","2","0","2","0","2","0","0","2","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3277","AfterAllCallback","org.junit.jupiter.api.extension.AfterAllCallback","L3250","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\AfterAllCallback.java","34","1","46","2","0","0","0","0","0","0","0","0","0","0","0","1","2","9","1","0","1","1","0.821429","23","23","2","0","0.821429","23","1","1","7","7","1","5","13","0","0","0","0","1","0","1","0","1","0","0","1","0","5","13","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1167","AfterEachCallback","org.junit.jupiter.api.extension.AfterEachCallback","L3250","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\AfterEachCallback.java","39","1","50","2","0","0","0","0","0","0","0","0","0","0","0","1","2","15","1","0","1","1","0.84375","27","27","2","0","0.84375","27","1","1","13","13","1","5","12","0","0","0","0","1","0","1","0","1","0","0","1","0","5","12","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"L1066","AfterTestExecutionCallback","org.junit.jupiter.api.extension.AfterTestExecutionCallback","L3250","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\AfterTestExecutionCallback.java","38","1","49","2","0","0","0","0","0","0","0","0","0","0","0","1","2","8","1","0","1","1","0.83871","26","26","2","0","0.83871","26","1","1","7","7","1","5","12","0","0","0","0","1","0","1","0","1","0","0","1","0","5","12","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3293","BeforeAllCallback","org.junit.jupiter.api.extension.BeforeAllCallback","L3250","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\BeforeAllCallback.java","34","1","46","2","0","0","0","0","0","0","0","0","0","0","0","1","2","13","1","0","1","1","0.821429","23","23","2","0","0.821429","23","1","1","10","10","1","5","13","0","0","0","0","1","0","1","0","1","0","0","1","0","5","13","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3298","BeforeEachCallback","org.junit.jupiter.api.extension.BeforeEachCallback","L3250","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\BeforeEachCallback.java","37","1","48","2","0","0","0","0","0","0","0","0","0","0","0","1","2","11","1","0","1","1","0.833333","25","25","2","0","0.833333","25","1","1","9","9","1","5","12","0","0","0","0","1","0","1","0","1","0","0","1","0","5","12","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1063","BeforeTestExecutionCallback","org.junit.jupiter.api.extension.BeforeTestExecutionCallback","L3250","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\BeforeTestExecutionCallback.java","38","1","49","2","0","0","0","0","0","0","0","0","0","0","0","1","2","8","1","0","1","1","0.83871","26","26","2","0","0.83871","26","1","1","7","7","1","5","12","0","0","0","0","1","0","1","0","1","0","0","1","0","5","12","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3340","ExecutionCondition","org.junit.jupiter.api.extension.ExecutionCondition","L3250","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\ExecutionCondition.java","31","1","48","2","0","0","0","0","0","0","0","0","0","0","0","1","3","8","1","0","1","1","0.833333","25","25","2","0","0.833333","25","1","1","5","5","1","5","18","0","0","0","0","1","0","1","0","1","0","0","1","0","5","18","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1030","Extension","org.junit.jupiter.api.extension.Extension","L3250","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\Extension.java","25","1","27","2","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","1","0.727273","8","8","1","0","0.727273","8","0","0","15","90","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"L535","ExtensionContext","org.junit.jupiter.api.extension.ExtensionContext","L3250","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\ExtensionContext.java","41","1","442","2","0.192982","1","3","1","0.0273632","0.166667","11","11","0","0","0","16","3","122","59","1","17","1","0.857143","180","180","17","0","0.825858","313","0","0","2","6","0","30","229","0","14","0","14","16","0","16","0","16","4","0","16","0","66","402","2","16","2","16","27","1","26","0","27","15","1","26","0","0","0","32","0","1","6","0","0","15","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0"
"L1045","ParameterContext","org.junit.jupiter.api.extension.ParameterContext","L3250","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\ParameterContext.java","36","1","82","2","0","0","0","0","0","0","0","0","0","0","0","4","0","32","28","0","4","1","0.842105","48","48","5","0","0.842105","48","0","0","1","1","0","9","47","0","4","0","4","4","0","4","0","4","1","0","4","0","9","47","0","4","0","4","4","0","4","0","4","1","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1037","ParameterResolver","org.junit.jupiter.api.extension.ParameterResolver","L3250","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\ParameterResolver.java","40","1","87","2","0","0","0","0","0","0","0","0","0","0","0","2","4","28","2","0","2","1","0.893939","59","59","3","0","0.893939","59","1","1","23","23","1","7","48","0","0","0","0","2","0","2","0","2","0","0","2","0","7","48","0","0","0","0","2","0","2","0","2","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"L529","TestExecutionExceptionHandler","org.junit.jupiter.api.extension.TestExecutionExceptionHandler","L3250","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\TestExecutionExceptionHandler.java","32","1","61","2","0","0","0","0","0","0","0","0","0","0","0","1","2","11","1","0","1","1","0.883721","38","38","2","0","0.883721","38","1","1","10","10","1","5","30","0","0","0","0","1","0","1","0","1","0","0","1","0","5","30","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3574","TestInstancePostProcessor","org.junit.jupiter.api.extension.TestInstancePostProcessor","L3250","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\TestInstancePostProcessor.java","30","1","47","2","0","0","0","0","0","0","0","0","0","0","0","1","2","7","1","0","1","1","0.862069","25","25","2","0","0.862069","25","1","1","4","4","1","4","18","0","0","0","0","1","0","1","0","1","0","0","1","0","4","18","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1014","TestTemplateInvocationContext","org.junit.jupiter.api.extension.TestTemplateInvocationContext","L3250","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\TestTemplateInvocationContext.java","31","1","69","2","0","0","0","0","0","0","0","0","0","0","0","2","1","30","4","0","2","1","0.808511","38","38","3","0","0.808511","38","0","0","10","10","0","9","39","0","2","0","2","2","0","2","0","2","2","0","2","0","9","39","0","2","0","2","2","0","2","0","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1006","TestTemplateInvocationContextProvider","org.junit.jupiter.api.extension.TestTemplateInvocationContextProvider","L3250","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\TestTemplateInvocationContextProvider.java","50","1","87","2","0","0","0","0","0","0","0","0","0","0","0","2","3","17","2","0","2","1","0.924242","61","61","3","0","0.924242","61","1","1","14","15","1","5","38","0","0","0","0","2","0","2","0","2","0","0","2","0","5","38","0","0","0","0","2","0","2","0","2","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"L1283","Executable","org.junit.jupiter.api.function.Executable","L3719","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\function\Executable.java","42","1","48","2","0","0","0","0","0","0","0","0","0","0","0","1","0","16","10","0","1","0.5","0.833333","25","25","1","1","0.833333","25","0","0","1","1","0","5","7","0","0","0","0","1","0","1","0","1","0","0","1","0","5","7","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L495","ThrowingConsumer<T extends Object>","org.junit.jupiter.api.function.ThrowingConsumer","L3719","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-api\src\main\java\org\junit\jupiter\api\function\ThrowingConsumer.java","40","1","51","2","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","0","1","1","0.848485","28","28","2","0","0.848485","28","0","0","0","0","0","5","12","0","0","0","0","1","0","1","0","1","0","0","1","0","5","12","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
